# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
0 0 300.9 300.701 300.503 300.298 300.1 299.9 299.701 299.498 299.3 299.099 -1.50985e+07 -0.754149 -0.754923 0 0 0 0 0 0
1 0.1 300.9 300.701 300.502 300.299 300.1 299.9 299.7 299.5 299.3 299.099 9.54831e+06 0.477114 0.477416 135 124 0 -11 0 0
10 1 300.898 300.701 300.502 300.299 300.101 299.899 299.7 299.5 299.299 299.101 9.2612e+07 4.63173 4.6306 134 124 0 -10 0 0
20 2 300.893 300.701 300.502 300.299 300.099 299.898 299.7 299.5 299.3 299.105 1.71321e+08 8.59021 8.56606 118 106 0 -12 0 0
30 3 300.885 300.701 300.499 300.298 300.099 299.898 299.699 299.5 299.301 299.113 2.4059e+08 12.1254 12.0295 115 95 0 -20 0 0
40 4 300.875 300.699 300.499 300.298 300.097 299.898 299.699 299.501 299.303 299.121 2.99996e+08 15.2091 14.9998 109 113 0 4 0 0
50 5 300.865 300.696 300.499 300.298 300.095 299.899 299.699 299.501 299.306 299.131 3.52788e+08 18.0095 17.6394 102 115 0 13 0 0
60 6 300.856 300.691 300.499 300.297 300.093 299.897 299.7 299.501 299.31 299.142 3.99584e+08 20.5633 19.9792 123 118 0 -5 0 0
70 7 300.847 300.684 300.498 300.296 300.091 299.898 299.702 299.503 299.313 299.153 4.40229e+08 22.8459 22.0115 102 119 0 17 0 0
80 8 300.835 300.678 300.495 300.296 300.096 299.894 299.702 299.506 299.319 299.165 4.79353e+08 25.1317 23.9677 108 120 0 12 0 0
90 9 300.825 300.669 300.491 300.293 300.098 299.897 299.702 299.509 299.325 299.177 5.13773e+08 27.2383 25.6886 106 108 0 2 0 0
100 10 300.815 300.661 300.486 300.293 300.097 299.897 299.703 299.511 299.334 299.186 5.41089e+08 28.9892 27.0545 114 105 0 -9 0 0
110 11 300.803 300.654 300.482 300.291 300.099 299.898 299.703 299.516 299.342 299.195 5.68138e+08 30.7802 28.4069 115 118 0 3 0 0
120 12 300.792 300.644 300.476 300.291 300.101 299.9 299.706 299.516 299.353 299.204 5.92361e+08 32.4851 29.6181 105 116 0 11 0 0
130 13 300.782 300.638 300.468 300.291 300.099 299.904 299.71 299.518 299.361 299.215 6.12585e+08 34.0057 30.6292 119 95 0 -24 0 0
140 14 300.775 300.628 300.459 300.29 300.096 299.906 299.71 299.525 299.371 299.224 6.30586e+08 35.4317 31.5293 114 118 0 4 0 0
150 15 300.766 300.618 300.454 300.285 300.102 299.908 299.712 299.533 299.377 299.232 6.4736e+08 36.811 32.368 115 123 0 8 0 0
160 16 300.756 300.609 300.447 300.282 300.103 299.912 299.71 299.543 299.385 299.242 6.62456e+08 38.1878 33.1228 111 120 0 9 0 0
170 17 300.746 300.601 300.442 300.279 300.101 299.91 299.718 299.547 299.397 299.249 6.75651e+08 39.4592 33.7826 109 113 0 4 0 0
180 18 300.736 300.592 300.44 300.274 300.102 299.905 299.73 299.553 299.404 299.259 6.87799e+08 40.7189 34.39 99 113 0 14 0 0
190 19 300.726 300.584 300.432 300.269 300.1 299.907 299.735 299.562 299.411 299.267 6.98013e+08 41.9101 34.9006 129 107 0 -22 0 0
200 20 300.717 300.578 300.428 300.266 300.093 299.911 299.739 299.569 299.42 299.275 7.05215e+08 42.872 35.2608 123 106 0 -17 0 0
210 21 300.709 300.573 300.423 300.259 300.09 299.915 299.742 299.583 299.424 299.281 7.12237e+08 43.7963 35.6118 122 121 0 -1 0 0
220 22 300.705 300.564 300.418 300.255 300.087 299.916 299.747 299.591 299.43 299.292 7.18864e+08 44.7896 35.9432 113 114 0 1 0 0
230 23 300.701 300.555 300.415 300.249 300.085 299.918 299.751 299.596 299.443 299.299 7.25171e+08 45.7486 36.2585 114 120 0 6 0 0
240 24 300.695 300.546 300.415 300.243 300.081 299.919 299.759 299.603 299.453 299.304 7.27888e+08 46.4692 36.3944 133 117 0 -16 0 0
250 25 300.686 300.541 300.406 300.241 300.08 299.917 299.765 299.608 299.459 299.316 7.33105e+08 47.4587 36.6553 105 109 0 4 0 0
260 26 300.675 300.538 300.4 300.234 300.075 299.924 299.769 299.611 299.473 299.322 7.36995e+08 48.3967 36.8498 110 120 0 10 0 0
270 27 300.668 300.535 300.395 300.231 300.073 299.925 299.772 299.617 299.48 299.33 7.39324e+08 49.1226 36.9662 107 105 0 -2 0 0
280 28 300.661 300.531 300.388 300.225 300.072 299.93 299.77 299.626 299.485 299.338 7.40977e+08 49.8038 37.0488 107 127 0 20 0 0
290 29 300.658 300.522 300.384 300.222 300.069 299.932 299.775 299.633 299.49 299.343 7.40318e+08 50.2752 37.0159 128 98 0 -30 0 0
300 30 300.653 300.514 300.377 300.224 300.069 299.93 299.781 299.637 299.493 299.349 7.42296e+08 50.9282 37.1148 109 108 0 -1 0 0
310 31 300.654 300.506 300.37 300.219 300.069 299.932 299.786 299.643 299.497 299.355 7.41471e+08 51.3497 37.0735 109 116 0 7 0 0
320 32 300.646 300.501 300.363 300.221 300.073 299.927 299.785 299.648 299.504 299.357 7.40609e+08 51.774 37.0305 116 103 0 -13 0 0
330 33 300.641 300.499 300.353 300.218 300.076 299.926 299.786 299.651 299.511 299.364 7.41404e+08 52.3436 37.0702 112 125 0 13 0 0
340 34 300.64 300.489 300.348 300.217 300.077 299.929 299.791 299.651 299.518 299.366 7.39846e+08 52.674 36.9923 113 119 0 6 0 0
350 35 300.636 300.484 300.341 300.218 300.075 299.93 299.791 299.655 299.524 299.37 7.39281e+08 53.0992 36.964 89 112 0 23 0 0
360 36 300.63 300.479 300.341 300.215 300.071 299.934 299.789 299.66 299.529 299.379 7.4105e+08 53.7959 37.0525 109 112 0 3 0 0
370 37 300.623 300.473 300.336 300.211 300.075 299.936 299.793 299.658 299.532 299.386 7.40844e+08 54.3183 37.0422 104 102 0 -2 0 0
380 38 300.618 300.468 300.331 300.21 300.073 299.936 299.798 299.661 299.535 299.392 7.39327e+08 54.7376 36.9663 98 106 0 8 0 0
390 39 300.608 300.465 300.33 300.208 300.073 299.935 299.796 299.67 299.538 299.394 7.38957e+08 55.1824 36.9479 108 118 0 10 0 0
400 40 300.604 300.459 300.333 300.201 300.071 299.935 299.801 299.673 299.538 299.399 7.38278e+08 55.5422 36.9139 108 103 0 -5 0 0
410 41 300.597 300.452 300.331 300.203 300.071 299.937 299.797 299.677 299.542 299.401 7.3731e+08 55.9165 36.8655 96 126 0 30 0 0
420 42 300.595 300.445 300.332 300.198 300.07 299.936 299.8 299.682 299.545 299.401 7.35106e+08 56.0849 36.7553 87 123 0 36 0 0
430 43 300.59 300.445 300.329 300.195 300.067 299.936 299.804 299.683 299.552 299.406 7.3385e+08 56.4633 36.6925 111 107 0 -4 0 0
440 44 300.588 300.444 300.321 300.197 300.065 299.937 299.809 299.68 299.554 299.414 7.31809e+08 56.7231 36.5905 98 110 0 12 0 0
450 45 300.587 300.444 300.315 300.194 300.066 299.936 299.807 299.689 299.554 299.416 7.28865e+08 56.7645 36.4432 92 109 0 17 0 0
460 46 300.582 300.44 300.314 300.192 300.063 299.933 299.815 299.688 299.557 299.421 7.26471e+08 57.0273 36.3236 103 94 0 -9 0 0
470 47 300.574 300.438 300.306 300.192 300.065 299.935 299.814 299.691 299.56 299.428 7.25727e+08 57.5679 36.2864 83 111 0 28 0 0
480 48 300.569 300.434 300.304 300.189 300.062 299.939 299.815 299.691 299.567 299.433 7.23773e+08 57.9504 36.1886 105 92 0 -13 0 0
490 49 300.57 300.424 300.306 300.189 300.059 299.938 299.818 299.69 299.572 299.434 7.22406e+08 58.1375 36.1203 101 111 0 10 0 0
500 50 300.566 300.426 300.301 300.187 300.061 299.938 299.818 299.691 299.573 299.436 7.21443e+08 58.2983 36.0721 105 116 0 11 0 0
510 51 300.568 300.421 300.297 300.184 300.06 299.938 299.822 299.694 299.576 299.436 7.18063e+08 58.2823 35.9032 102 111 0 9 0 0
520 52 300.567 300.419 300.295 300.181 300.06 299.94 299.821 299.696 299.582 299.432 7.16069e+08 58.2714 35.8035 106 85 0 -21 0 0
530 53 300.564 300.418 300.293 300.178 300.058 299.942 299.819 299.702 299.583 299.433 7.14828e+08 58.4779 35.7414 110 98 0 -12 0 0
540 54 300.561 300.416 300.292 300.172 300.061 299.942 299.821 299.705 299.583 299.435 7.1561e+08 58.8431 35.7805 111 122 0 11 0 0
550 55 300.558 300.415 300.289 300.171 300.061 299.941 299.82 299.71 299.584 299.436 7.14163e+08 58.9738 35.7081 93 106 0 13 0 0
560 56 300.557 300.414 300.288 300.17 300.06 299.94 299.824 299.709 299.587 299.441 7.1094e+08 58.9899 35.547 88 97 0 9 0 0
570 57 300.551 300.407 300.291 300.169 300.058 299.94 299.826 299.707 299.593 299.439 7.07913e+08 59.0397 35.3956 92 95 0 3 0 0
580 58 300.547 300.409 300.286 300.172 300.054 299.94 299.829 299.71 299.592 299.444 7.07934e+08 59.3945 35.3967 93 119 0 26 0 0
590 59 300.542 300.407 300.288 300.171 300.049 299.943 299.831 299.712 299.591 299.445 7.06804e+08 59.555 35.3402 101 113 0 12 0 0
600 60 300.543 300.403 300.289 300.17 300.048 299.942 299.833 299.713 299.591 299.449 7.02192e+08 59.3619 35.1096 115 112 0 -3 0 0
610 61 300.539 300.401 300.289 300.165 300.053 299.944 299.832 299.715 299.592 299.448 6.9978e+08 59.3107 34.989 106 103 0 -3 0 0
620 62 300.539 300.399 300.288 300.162 300.055 299.944 299.832 299.718 299.593 299.45 6.95926e+08 59.2008 34.7963 102 93 0 -9 0 0
630 63 300.54 300.397 300.282 300.165 300.055 299.946 299.831 299.719 299.593 299.451 6.92453e+08 59.012 34.6226 92 93 0 1 0 0
640 64 300.539 300.398 300.276 300.166 300.057 299.944 299.829 299.721 299.595 299.454 6.92092e+08 59.228 34.6046 102 102 0 0 0 0
650 65 300.541 300.393 300.275 300.165 300.056 299.946 299.833 299.719 299.597 299.457 6.88336e+08 59.1054 34.4168 87 92 0 5 0 0
660 66 300.539 300.392 300.272 300.166 300.056 299.947 299.831 299.724 299.593 299.463 6.88303e+08 59.3822 34.4151 104 103 0 -1 0 0
670 67 300.545 300.391 300.268 300.164 300.06 299.946 299.831 299.722 299.601 299.464 6.85455e+08 59.1888 34.2728 96 105 0 9 0 0
680 68 300.548 300.388 300.269 300.159 300.063 299.947 299.832 299.719 299.603 299.462 6.82969e+08 58.9335 34.1484 96 108 0 12 0 0
690 69 300.552 300.385 300.269 300.16 300.06 299.947 299.838 299.718 299.609 299.458 6.82032e+08 58.8787 34.1016 101 99 0 -2 0 0
700 70 300.546 300.385 300.267 300.161 300.058 299.946 299.841 299.718 299.606 299.46 6.82856e+08 59.1728 34.1428 88 90 0 2 0 0
710 71 300.539 300.387 300.267 300.163 300.055 299.949 299.84 299.721 299.602 299.461 6.81435e+08 59.1745 34.0717 97 104 0 7 0 0
720 72 300.533 300.389 300.265 300.165 300.054 299.951 299.841 299.719 299.605 299.461 6.80548e+08 59.2669 34.0274 72 92 0 20 0 0
730 73 300.524 300.389 300.268 300.161 300.055 299.952 299.838 299.722 299.607 299.458 6.80464e+08 59.495 34.0232 102 111 0 9 0 0
740 74 300.526 300.39 300.27 300.159 300.056 299.952 299.837 299.724 299.61 299.458 6.79652e+08 59.4042 33.9826 89 107 0 18 0 0
750 75 300.525 300.391 300.27 300.159 300.057 299.95 299.838 299.726 299.609 299.459 6.78556e+08 59.391 33.9278 93 104 0 11 0 0
760 76 300.528 300.39 300.27 300.159 300.056 299.951 299.833 299.73 299.609 299.459 6.77379e+08 59.2412 33.869 102 94 0 -8 0 0
770 77 300.529 300.387 300.268 300.163 300.055 299.95 299.835 299.73 299.607 299.462 6.78699e+08 59.4169 33.9349 122 101 0 -21 0 0
780 78 300.533 300.385 300.269 300.163 300.056 299.947 299.836 299.733 299.606 299.465 6.79237e+08 59.5206 33.9619 100 95 0 -5 0 0
790 79 300.529 300.387 300.27 300.163 300.054 299.946 299.84 299.728 299.607 299.471 6.79131e+08 59.7034 33.9566 94 103 0 9 0 0
800 80 300.528 300.384 300.274 300.161 300.054 299.945 299.841 299.726 299.609 299.473 6.79501e+08 59.8623 33.9751 108 89 0 -19 0 0
810 81 300.528 300.384 300.275 300.161 300.051 299.946 299.84 299.725 299.616 299.468 6.78581e+08 59.7571 33.929 97 103 0 6 0 0
820 82 300.531 300.383 300.273 300.162 300.052 299.943 299.84 299.729 299.612 299.468 6.77265e+08 59.5789 33.8632 92 103 0 11 0 0
830 83 300.532 300.385 300.269 300.164 300.052 299.946 299.837 299.731 299.61 299.469 6.76679e+08 59.4988 33.8339 79 120 0 41 0 0
840 84 300.533 300.388 300.27 300.158 300.055 299.944 299.84 299.731 299.61 299.466 6.72951e+08 59.0418 33.6476 94 95 0 1 0 0
850 85 300.536 300.386 300.269 300.158 300.053 299.949 299.839 299.729 299.612 299.466 6.73303e+08 59.0757 33.6652 108 97 0 -11 0 0
860 86 300.535 300.385 300.266 300.158 300.056 299.947 299.841 299.729 299.615 299.464 6.75055e+08 59.3385 33.7528 82 90 0 8 0 0
870 87 300.533 300.383 300.265 300.158 300.057 299.944 299.842 299.731 299.615 299.465 6.74349e+08 59.4177 33.7175 83 76 0 -7 0 0
880 88 300.529 300.381 300.266 300.159 300.054 299.948 299.842 299.729 299.615 299.466 6.7628e+08 59.7589 33.814 79 95 0 16 0 0
890 89 300.525 300.381 300.267 300.158 300.056 299.948 299.84 299.732 299.614 299.467 6.76527e+08 59.9235 33.8264 105 82 0 -23 0 0
900 90 300.521 300.385 300.264 300.158 300.055 299.951 299.838 299.731 299.617 299.466 6.75474e+08 59.9363 33.7737 103 96 0 -7 0 0
910 91 300.52 300.383 300.262 300.162 300.05 299.953 299.838 299.733 299.614 299.467 6.73713e+08 59.8527 33.6857 107 105 0 -2 0 0
920 92 300.523 300.383 300.262 300.163 300.044 299.956 299.839 299.732 299.615 299.467 6.7201e+08 59.646 33.6005 100 102 0 2 0 0
930 93 300.522 300.381 300.261 300.163 300.041 299.954 299.841 299.736 299.612 299.472 6.73809e+08 60.0516 33.6904 96 89 0 -7 0 0
940 94 300.526 300.379 300.261 300.157 300.045 299.954 299.843 299.737 299.61 299.474 6.73955e+08 60.0947 33.6977 86 96 0 10 0 0
950 95 300.525 300.38 300.26 300.153 300.052 299.949 299.845 299.736 299.615 299.47 6.72685e+08 59.9971 33.6343 91 92 0 1 0 0
960 96 300.525 300.377 300.258 300.151 300.057 299.946 299.849 299.733 299.616 299.468 6.72235e+08 60.0188 33.6118 84 104 0 20 0 0
970 97 300.522 300.374 300.26 300.152 300.055 299.946 299.845 299.736 299.62 299.465 6.73185e+08 60.2154 33.6593 88 96 0 8 0 0
980 98 300.523 300.373 300.257 300.151 300.056 299.948 299.845 299.739 299.618 299.467 6.72643e+08 60.3218 33.6322 83 100 0 17 0 0
990 99 300.521 300.372 300.255 300.153 300.055 299.947 299.844 299.741 299.619 299.468 6.73485e+08 60.5691 33.6743 97 101 0 4 0 0
1000 100 300.525 300.371 300.253 300.154 300.053 299.948 299.842 299.742 299.617 299.467 6.71385e+08 60.2419 33.5693 90 105 0 15 0 0
1010 101 300.522 300.37 300.254 300.154 300.052 299.948 299.842 299.742 299.62 299.471 6.70559e+08 60.4453 33.5279 83 98 0 15 0 0
1020 102 300.517 300.37 300.253 300.153 300.047 299.951 299.844 299.741 299.619 299.478 6.70926e+08 60.8611 33.5463 93 99 0 6 0 0
1030 103 300.516 300.368 300.257 300.152 300.045 299.949 299.849 299.737 299.621 299.476 6.67584e+08 60.5428 33.3792 90 91 0 1 0 0
1040 104 300.514 300.369 300.259 300.146 300.045 299.95 299.849 299.736 299.624 299.477 6.65402e+08 60.4888 33.2701 74 85 0 11 0 0
1050 105 300.515 300.368 300.259 300.147 300.043 299.947 299.852 299.734 299.625 299.481 6.62133e+08 60.3056 33.1067 80 85 0 5 0 0
1060 106 300.511 300.366 300.262 300.143 300.043 299.948 299.852 299.733 299.626 299.485 6.58951e+08 60.3154 32.9475 91 96 0 5 0 0
1070 107 300.507 300.37 300.259 300.143 300.046 299.945 299.848 299.737 299.63 299.485 6.59657e+08 60.5815 32.9829 86 95 0 9 0 0
1080 108 300.508 300.37 300.256 300.144 300.044 299.945 299.849 299.737 299.632 299.482 6.58046e+08 60.3761 32.9023 86 82 0 -4 0 0
1090 109 300.508 300.369 300.256 300.142 300.045 299.946 299.843 299.739 299.638 299.479 6.5773e+08 60.4327 32.8865 87 80 0 -7 0 0
1100 110 300.511 300.37 300.252 300.144 300.046 299.944 299.844 299.742 299.637 299.48 6.54938e+08 60.1297 32.7469 80 91 0 11 0 0
1110 111 300.513 300.37 300.251 300.145 300.046 299.941 299.847 299.744 299.63 299.482 6.54693e+08 60.034 32.7347 77 88 0 11 0 0
1120 112 300.511 300.366 300.255 300.145 300.048 299.938 299.849 299.742 299.634 299.483 6.53579e+08 60.1184 32.6789 88 82 0 -6 0 0
1130 113 300.514 300.363 300.255 300.147 300.042 299.944 299.846 299.743 299.634 299.479 6.52156e+08 59.8688 32.6078 81 91 0 10 0 0
1140 114 300.513 300.366 300.254 300.149 300.039 299.945 299.848 299.744 299.632 299.482 6.50928e+08 59.7818 32.5464 90 90 0 0 0 0
1150 115 300.512 300.366 300.256 300.147 300.041 299.943 299.848 299.744 299.629 299.482 6.51805e+08 59.8143 32.5903 90 90 0 0 0 0
1160 116 300.513 300.369 300.253 300.146 300.045 299.942 299.849 299.743 299.629 299.482 6.52028e+08 59.739 32.6014 88 73 0 -15 0 0
1170 117 300.518 300.368 300.253 300.145 300.047 299.943 299.847 299.743 299.63 299.477 6.50538e+08 59.3645 32.5269 86 95 0 9 0 0
1180 118 300.52 300.368 300.252 300.145 300.048 299.943 299.848 299.742 299.629 299.48 6.4984e+08 59.3028 32.492 81 88 0 7 0 0
1190 119 300.521 300.368 300.253 300.148 300.048 299.942 299.846 299.745 299.626 299.482 6.49547e+08 59.2443 32.4774 94 78 0 -16 0 0
1200 120 300.522 300.372 300.248 300.15 300.047 299.946 299.842 299.745 299.628 299.483 6.48221e+08 59.1338 32.4111 82 93 0 11 0 0
1210 121 300.518 300.372 300.251 300.147 300.047 299.947 299.842 299.747 299.625 299.483 6.48187e+08 59.1482 32.4094 77 87 0 10 0 0
1220 122 300.518 300.376 300.251 300.145 300.047 299.95 299.841 299.748 299.622 299.483 6.48174e+08 59.0477 32.4087 76 88 0 12 0 0
1230 123 300.516 300.374 300.254 300.147 300.046 299.951 299.843 299.744 299.623 299.485 6.46362e+08 58.941 32.3181 80 86 0 6 0 0
1240 124 300.517 300.374 300.254 300.144 300.047 299.953 299.843 299.743 299.623 299.482 6.44675e+08 58.6882 32.2338 77 87 0 10 0 0
1250 125 300.513 300.376 300.253 300.145 300.042 299.955 299.844 299.742 299.625 299.479 6.44835e+08 58.7544 32.2417 91 90 0 -1 0 0
1260 126 300.519 300.373 300.251 300.144 300.047 299.95 299.85 299.738 299.626 299.484 6.45364e+08 58.8352 32.2682 93 100 0 7 0 0
1270 127 300.524 300.366 300.254 300.147 300.048 299.947 299.852 299.74 299.624 299.482 6.44945e+08 58.7228 32.2473 86 83 0 -3 0 0
1280 128 300.519 300.366 300.255 300.146 300.049 299.944 299.854 299.742 299.622 299.482 6.4614e+08 58.9493 32.307 80 98 0 18 0 0
1290 129 300.517 300.367 300.249 300.153 300.047 299.945 299.852 299.744 299.623 299.484 6.46624e+08 59.1348 32.3312 99 86 0 -13 0 0
1300 130 300.516 300.372 300.25 300.154 300.044 299.945 299.85 299.744 299.626 299.485 6.4763e+08 59.2475 32.3815 64 89 0 25 0 0
1310 131 300.513 300.372 300.251 300.155 300.045 299.944 299.849 299.744 299.628 299.488 6.47153e+08 59.3583 32.3576 77 83 0 6 0 0
1320 132 300.515 300.37 300.256 300.151 300.047 299.942 299.85 299.745 299.628 299.488 6.4789e+08 59.3788 32.3945 72 84 0 12 0 0
1330 133 300.517 300.368 300.255 300.154 300.045 299.942 299.85 299.746 299.629 299.484 6.47022e+08 59.2129 32.3511 75 101 0 26 0 0
1340 134 300.514 300.37 300.256 300.152 300.046 299.945 299.843 299.748 299.633 299.484 6.46697e+08 59.3156 32.3348 69 85 0 16 0 0
1350 135 300.516 300.371 300.254 300.148 300.05 299.946 299.844 299.744 299.639 299.482 6.44571e+08 59.0967 32.2285 76 103 0 27 0 0
1360 136 300.515 300.369 300.254 300.15 300.048 299.95 299.842 299.742 299.642 299.484 6.43835e+08 59.1519 32.1917 89 83 0 -6 0 0
1370 137 300.518 300.369 300.251 300.149 300.053 299.945 299.847 299.742 299.642 299.485 6.45368e+08 59.3564 32.2684 77 83 0 6 0 0
1380 138 300.519 300.369 300.247 300.152 300.046 299.946 299.853 299.741 299.64 299.49 6.44669e+08 59.4493 32.2335 72 87 0 15 0 0
1390 139 300.517 300.371 300.245 300.151 300.044 299.952 299.849 299.739 299.645 299.492 6.44433e+08 59.6298 32.2216 82 90 0 8 0 0
1400 140 300.514 300.366 300.247 300.151 300.043 299.954 299.848 299.74 299.645 299.493 6.45719e+08 59.9631 32.286 87 90 0 3 0 0
1410 141 300.511 300.364 300.252 300.147 300.044 299.955 299.847 299.743 299.641 299.493 6.46847e+08 60.1292 32.3423 83 79 0 -4 0 0
1420 142 300.508 300.362 300.253 300.147 300.047 299.952 299.849 299.744 299.641 299.492 6.45619e+08 60.0672 32.2809 88 77 0 -11 0 0
1430 143 300.516 300.362 300.251 300.149 300.048 299.945 299.853 299.744 299.64 299.494 6.42483e+08 59.6123 32.1241 75 98 0 23 0 0
1440 144 300.514 300.36 300.256 300.147 300.047 299.946 299.851 299.749 299.63 299.501 6.44038e+08 59.843 32.2019 85 77 0 -8 0 0
1450 145 300.512 300.363 300.257 300.147 300.051 299.942 299.85 299.751 299.632 299.493 6.41318e+08 59.3903 32.0659 101 95 0 -6 0 0
1460 146 300.51 300.365 300.259 300.147 300.048 299.941 299.849 299.753 299.632 299.493 6.39012e+08 59.1961 31.9506 80 72 0 -8 0 0
1470 147 300.506 300.368 300.258 300.146 300.05 299.943 299.848 299.749 299.635 299.486 6.3546e+08 58.7055 31.773 98 95 0 -3 0 0
1480 148 300.503 300.371 300.257 300.145 300.05 299.946 299.846 299.749 299.63 299.488 6.34666e+08 58.6301 31.7333 72 89 0 17 0 0
1490 149 300.504 300.375 300.255 300.146 300.045 299.949 299.844 299.751 299.629 299.49 6.34153e+08 58.5429 31.7077 91 65 0 -26 0 0
1500 150 300.51 300.374 300.252 300.151 300.042 299.952 299.842 299.748 299.628 299.494 6.31746e+08 58.2238 31.5873 88 81 0 -7 0 0
1510 151 300.51 300.373 300.255 300.148 300.04 299.955 299.844 299.743 299.631 299.491 6.33287e+08 58.2915 31.6643 79 79 0 0 0 0
1520 152 300.515 300.373 300.255 300.144 300.042 299.953 299.844 299.739 299.636 299.486 6.32433e+08 58.008 31.6216 77 79 0 2 0 0
1530 153 300.517 300.375 300.259 300.14 300.046 299.951 299.841 299.742 299.636 299.481 6.30118e+08 57.5161 31.5059 85 69 0 -16 0 0
1540 154 300.52 300.372 300.26 300.143 300.046 299.946 299.844 299.743 299.635 299.477 6.32095e+08 57.5293 31.6048 79 85 0 6 0 0
1550 155 300.53 300.37 300.256 300.142 300.046 299.946 299.843 299.747 299.632 299.482 6.33579e+08 57.6233 31.679 70 89 0 19 0 0
1560 156 300.53 300.372 300.251 300.145 300.046 299.943 299.843 299.75 299.628 299.48 6.3394e+08 57.5545 31.697 73 75 0 2 0 0
1570 157 300.523 300.374 300.249 300.147 300.044 299.942 299.847 299.747 299.629 299.477 6.35683e+08 57.8223 31.7841 88 78 0 -10 0 0
1580 158 300.522 300.373 300.251 300.144 300.048 299.936 299.851 299.743 299.633 299.474 6.38205e+08 58.0243 31.9103 99 97 0 -2 0 0
1590 159 300.522 300.373 300.248 300.147 300.046 299.939 299.848 299.744 299.635 299.475 6.39173e+08 58.2268 31.9586 79 88 0 9 0 0
1600 160 300.52 300.374 300.247 300.153 300.042 299.941 299.844 299.749 299.632 299.475 6.39374e+08 58.2115 31.9687 81 82 0 1 0 0
1610 161 300.515 300.374 300.248 300.149 300.039 299.945 299.842 299.75 299.63 299.479 6.40548e+08 58.5614 32.0274 84 77 0 -7 0 0
1620 162 300.512 300.373 300.253 300.146 300.038 299.948 299.84 299.751 299.628 299.479 6.41149e+08 58.6817 32.0574 66 77 0 11 0 0
1630 163 300.512 300.371 300.255 300.144 300.04 299.945 299.842 299.748 299.628 299.482 6.42068e+08 58.8192 32.1034 76 74 0 -2 0 0
1640 164 300.514 300.368 300.259 300.138 300.042 299.942 299.846 299.744 299.627 299.483 6.42104e+08 58.8152 32.1052 76 74 0 -2 0 0
1650 165 300.514 300.368 300.255 300.141 300.042 299.941 299.85 299.74 299.629 299.484 6.43167e+08 58.9636 32.1583 75 70 0 -5 0 0
1660 166 300.515 300.367 300.255 300.142 300.039 299.942 299.851 299.735 299.629 299.487 6.40367e+08 58.7024 32.0184 78 63 0 -15 0 0
1670 167 300.511 300.371 300.251 300.142 300.037 299.947 299.848 299.733 299.624 299.488 6.40446e+08 58.7272 32.0223 77 80 0 3 0 0
1680 168 300.509 300.368 300.252 300.142 300.037 299.947 299.848 299.736 299.621 299.489 6.39264e+08 58.7518 31.9632 93 74 0 -19 0 0
1690 169 300.509 300.369 300.251 300.143 300.04 299.945 299.846 299.739 299.621 299.487 6.39405e+08 58.6574 31.9703 86 76 0 -10 0 0
1700 170 300.512 300.365 300.25 300.143 300.039 299.948 299.844 299.738 299.62 299.487 6.37556e+08 58.4773 31.8778 79 73 0 -6 0 0
1710 171 300.516 300.363 300.249 300.14 300.045 299.946 299.843 299.737 299.623 299.488 6.38879e+08 58.6327 31.944 86 87 0 1 0 0
1720 172 300.513 300.362 300.247 300.14 300.049 299.945 299.844 299.735 299.624 299.481 6.36252e+08 58.3194 31.8126 71 74 0 3 0 0
1730 173 300.512 300.362 300.242 300.142 300.05 299.946 299.843 299.734 299.629 299.484 6.37194e+08 58.6552 31.8597 64 77 0 13 0 0
1740 174 300.51 300.36 300.242 300.144 300.051 299.945 299.842 299.731 299.633 299.482 6.36101e+08 58.5865 31.8051 85 83 0 -2 0 0
1750 175 300.512 300.357 300.244 300.145 300.048 299.946 299.841 299.737 299.631 299.48 6.35621e+08 58.5478 31.7811 83 76 0 -7 0 0
1760 176 300.51 300.352 300.243 300.147 300.045 299.946 299.843 299.738 299.631 299.476 6.33838e+08 58.4693 31.6919 81 75 0 -6 0 0
1770 177 300.509 300.351 300.243 300.149 300.043 299.947 299.842 299.74 299.63 299.475 6.35931e+08 58.668 31.7966 78 80 0 2 0 0
1780 178 300.503 300.355 300.241 300.15 300.044 299.945 299.841 299.746 299.628 299.472 6.35037e+08 58.6345 31.7519 73 87 0 14 0 0
1790 179 300.501 300.353 300.247 300.145 300.043 299.941 299.849 299.745 299.627 299.474 6.36343e+08 58.9215 31.8172 80 79 0 -1 0 0
1800 180 300.501 300.353 300.246 300.143 300.044 299.94 299.848 299.745 299.63 299.477 6.36059e+08 59.0531 31.8029 95 63 0 -32 0 0
1810 181 300.502 300.356 300.245 300.142 300.041 299.942 299.848 299.747 299.63 299.48 6.35307e+08 59.044 31.7653 81 66 0 -15 0 0
1820 182 300.503 300.358 300.239 300.144 300.039 299.942 299.848 299.749 299.628 299.482 6.38993e+08 59.4513 31.9496 82 82 0 0 0 0
