# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
3690 369 300.794 300.619 300.446 300.268 300.086 299.901 299.718 299.542 299.375 299.2 1.1315e+08 63.4928 56.575 12 11 0 -1 0 0
3700 370 300.794 300.618 300.447 300.268 300.086 299.901 299.718 299.542 299.375 299.2 1.13274e+08 63.5558 56.6371 13 18 0 5 0 0
3710 371 300.794 300.619 300.447 300.268 300.086 299.901 299.718 299.542 299.375 299.2 1.12732e+08 63.2596 56.366 11 8 0 -3 0 0
3720 372 300.794 300.619 300.447 300.268 300.086 299.901 299.719 299.542 299.375 299.201 1.12373e+08 63.0707 56.1865 13 14 0 1 0 0
3730 373 300.793 300.619 300.447 300.268 300.086 299.901 299.719 299.542 299.375 299.201 1.12132e+08 62.9385 56.066 10 21 0 11 0 0
3740 374 300.793 300.619 300.447 300.268 300.086 299.901 299.719 299.542 299.375 299.201 1.11498e+08 62.601 55.7489 10 11 0 1 0 0
3750 375 300.793 300.618 300.447 300.268 300.086 299.901 299.719 299.543 299.375 299.201 1.11696e+08 62.7318 55.8481 10 14 0 4 0 0
3760 376 300.793 300.619 300.447 300.267 300.086 299.901 299.719 299.543 299.375 299.201 1.12184e+08 63.0078 56.092 9 19 0 10 0 0
3770 377 300.793 300.619 300.446 300.267 300.087 299.901 299.719 299.543 299.376 299.201 1.12052e+08 62.9473 56.0259 16 14 0 -2 0 0
3780 378 300.793 300.619 300.446 300.267 300.087 299.901 299.719 299.543 299.376 299.201 1.1217e+08 63.0115 56.0852 16 11 0 -5 0 0
3790 379 300.793 300.619 300.446 300.267 300.087 299.901 299.719 299.544 299.375 299.201 1.12114e+08 62.9926 56.0568 11 14 0 3 0 0
3800 380 300.792 300.619 300.445 300.266 300.087 299.901 299.72 299.544 299.375 299.202 1.11745e+08 62.8047 55.8725 13 13 0 0 0 0
3810 381 300.793 300.618 300.446 300.266 300.087 299.901 299.72 299.544 299.375 299.202 1.11901e+08 62.892 55.9505 18 14 0 -4 0 0
3820 382 300.793 300.618 300.445 300.266 300.087 299.901 299.719 299.544 299.375 299.202 1.12063e+08 62.988 56.0313 11 18 0 7 0 0
3830 383 300.793 300.618 300.445 300.266 300.087 299.901 299.719 299.544 299.375 299.202 1.12782e+08 63.3978 56.3909 12 7 0 -5 0 0
3840 384 300.794 300.617 300.445 300.266 300.087 299.901 299.719 299.543 299.375 299.202 1.13041e+08 63.539 56.5206 8 12 0 4 0 0
3850 385 300.793 300.617 300.445 300.266 300.087 299.901 299.72 299.544 299.375 299.202 1.13923e+08 64.0566 56.9617 16 16 0 0 0 0
3860 386 300.793 300.617 300.445 300.266 300.086 299.901 299.72 299.544 299.375 299.202 1.14155e+08 64.2138 57.0776 11 11 0 0 0 0
3870 387 300.793 300.616 300.445 300.265 300.086 299.901 299.72 299.544 299.375 299.203 1.1388e+08 64.0622 56.94 10 10 0 0 0 0
3880 388 300.794 300.616 300.445 300.265 300.086 299.901 299.72 299.544 299.375 299.203 1.13596e+08 63.9051 56.7979 13 10 0 -3 0 0
3890 389 300.794 300.616 300.445 300.266 300.086 299.901 299.72 299.544 299.375 299.203 1.13061e+08 63.5879 56.5305 21 11 0 -10 0 0
3900 390 300.793 300.616 300.445 300.266 300.085 299.901 299.72 299.544 299.375 299.203 1.13081e+08 63.6217 56.5406 9 11 0 2 0 0
3910 391 300.794 300.616 300.445 300.266 300.085 299.901 299.721 299.543 299.376 299.203 1.12906e+08 63.5224 56.4531 7 9 0 2 0 0
3920 392 300.794 300.616 300.445 300.267 300.085 299.902 299.721 299.544 299.375 299.203 1.1313e+08 63.6348 56.5649 14 12 0 -2 0 0
3930 393 300.794 300.616 300.444 300.267 300.085 299.902 299.721 299.543 299.375 299.203 1.13629e+08 63.9329 56.8146 9 13 0 4 0 0
3940 394 300.794 300.616 300.444 300.267 300.085 299.901 299.721 299.544 299.375 299.203 1.13922e+08 64.104 56.9612 17 15 0 -2 0 0
3950 395 300.793 300.617 300.444 300.267 300.085 299.902 299.721 299.544 299.375 299.203 1.14073e+08 64.1767 57.0364 10 8 0 -2 0 0
3960 396 300.793 300.617 300.444 300.266 300.085 299.902 299.721 299.543 299.375 299.204 1.1387e+08 64.0722 56.9349 9 12 0 3 0 0
3970 397 300.793 300.617 300.444 300.266 300.085 299.902 299.721 299.544 299.375 299.204 1.13191e+08 63.7124 56.5957 14 12 0 -2 0 0
3980 398 300.793 300.617 300.443 300.266 300.085 299.902 299.721 299.544 299.375 299.203 1.13354e+08 63.8073 56.6771 9 13 0 4 0 0
3990 399 300.792 300.618 300.444 300.266 300.085 299.903 299.721 299.544 299.375 299.203 1.1279e+08 63.4858 56.3952 9 10 0 1 0 0
4000 400 300.793 300.618 300.444 300.265 300.085 299.902 299.721 299.545 299.375 299.203 1.12267e+08 63.1935 56.1334 11 13 0 2 0 0
4010 401 300.793 300.618 300.444 300.265 300.084 299.902 299.721 299.545 299.375 299.203 1.1246e+08 63.2998 56.2298 12 8 0 -4 0 0
4020 402 300.792 300.618 300.444 300.265 300.084 299.903 299.721 299.545 299.375 299.203 1.12904e+08 63.5579 56.4518 10 9 0 -1 0 0
4030 403 300.792 300.618 300.444 300.264 300.084 299.903 299.721 299.546 299.375 299.203 1.12496e+08 63.3329 56.2481 11 11 0 0 0 0
4040 404 300.792 300.618 300.444 300.264 300.083 299.903 299.721 299.546 299.375 299.203 1.1299e+08 63.6212 56.4951 6 16 0 10 0 0
4050 405 300.792 300.618 300.444 300.264 300.083 299.903 299.721 299.547 299.376 299.202 1.12601e+08 63.4203 56.3005 13 11 0 -2 0 0
4060 406 300.791 300.618 300.443 300.264 300.083 299.902 299.721 299.547 299.375 299.203 1.12863e+08 63.5769 56.4315 10 8 0 -2 0 0
4070 407 300.792 300.618 300.443 300.264 300.082 299.902 299.721 299.548 299.375 299.202 1.13041e+08 63.671 56.5206 8 13 0 5 0 0
4080 408 300.791 300.618 300.443 300.264 300.082 299.901 299.721 299.548 299.375 299.202 1.1336e+08 63.859 56.6798 10 14 0 4 0 0
4090 409 300.791 300.617 300.443 300.265 300.082 299.901 299.721 299.549 299.374 299.202 1.12933e+08 63.6252 56.4665 13 10 0 -3 0 0
4100 410 300.791 300.616 300.443 300.265 300.082 299.901 299.721 299.549 299.374 299.202 1.1304e+08 63.6921 56.5199 14 17 0 3 0 0
4110 411 300.792 300.616 300.443 300.264 300.082 299.901 299.722 299.549 299.374 299.202 1.12603e+08 63.4455 56.3013 5 13 0 8 0 0
4120 412 300.792 300.616 300.443 300.264 300.083 299.901 299.722 299.549 299.374 299.202 1.12088e+08 63.1644 56.0438 11 10 0 -1 0 0
4130 413 300.793 300.615 300.443 300.264 300.083 299.9 299.722 299.549 299.374 299.203 1.11753e+08 62.974 55.8766 11 12 0 1 0 0
4140 414 300.793 300.615 300.443 300.264 300.083 299.9 299.722 299.55 299.374 299.202 1.12113e+08 63.1945 56.0564 11 11 0 0 0 0
4150 415 300.793 300.615 300.443 300.264 300.083 299.9 299.722 299.55 299.374 299.202 1.12622e+08 63.4756 56.3108 17 12 0 -5 0 0
4160 416 300.793 300.615 300.442 300.264 300.082 299.9 299.723 299.55 299.374 299.202 1.13198e+08 63.8001 56.5988 16 11 0 -5 0 0
4170 417 300.794 300.614 300.442 300.264 300.082 299.899 299.722 299.55 299.375 299.202 1.13814e+08 64.1513 56.9072 11 15 0 4 0 0
4180 418 300.794 300.614 300.442 300.264 300.082 299.899 299.722 299.55 299.376 299.201 1.13523e+08 63.9929 56.7614 15 13 0 -2 0 0
4190 419 300.794 300.614 300.442 300.264 300.083 299.899 299.722 299.55 299.376 299.201 1.13382e+08 63.9078 56.691 13 13 0 0 0 0
4200 420 300.795 300.613 300.442 300.263 300.083 299.899 299.722 299.55 299.376 299.201 1.13495e+08 63.9656 56.7474 10 12 0 2 0 0
4210 421 300.795 300.613 300.442 300.263 300.082 299.898 299.722 299.55 299.376 299.201 1.13362e+08 63.8936 56.681 12 12 0 0 0 0
4220 422 300.795 300.613 300.442 300.263 300.083 299.898 299.722 299.55 299.376 299.2 1.13655e+08 64.0562 56.8273 18 13 0 -5 0 0
4230 423 300.795 300.612 300.442 300.263 300.083 299.898 299.723 299.55 299.377 299.199 1.13678e+08 64.0799 56.8389 13 8 0 -5 0 0
4240 424 300.795 300.612 300.442 300.263 300.083 299.898 299.723 299.55 299.377 299.199 1.13801e+08 64.1398 56.9007 8 13 0 5 0 0
4250 425 300.795 300.612 300.442 300.263 300.083 299.898 299.723 299.549 299.377 299.2 1.13747e+08 64.1123 56.8733 12 13 0 1 0 0
4260 426 300.795 300.612 300.443 300.262 300.083 299.898 299.723 299.55 299.377 299.199 1.14314e+08 64.4378 57.157 9 8 0 -1 0 0
4270 427 300.795 300.612 300.442 300.262 300.083 299.898 299.723 299.55 299.377 299.2 1.14526e+08 64.5661 57.2628 20 17 0 -3 0 0
4280 428 300.795 300.612 300.442 300.262 300.083 299.897 299.722 299.55 299.377 299.2 1.15079e+08 64.8739 57.5393 14 14 0 0 0 0
4290 429 300.796 300.612 300.443 300.262 300.082 299.898 299.723 299.549 299.378 299.2 1.15146e+08 64.9232 57.5732 15 9 0 -6 0 0
4300 430 300.796 300.612 300.443 300.261 300.083 299.897 299.723 299.55 299.378 299.2 1.15407e+08 65.0732 57.7035 12 2 0 -10 0 0
4310 431 300.796 300.612 300.443 300.261 300.082 299.897 299.723 299.55 299.378 299.2 1.1541e+08 65.0776 57.7049 7 5 0 -2 0 0
4320 432 300.795 300.611 300.443 300.261 300.082 299.897 299.723 299.55 299.378 299.2 1.15395e+08 65.0892 57.6976 11 13 0 2 0 0
4330 433 300.795 300.611 300.443 300.261 300.081 299.896 299.723 299.55 299.378 299.2 1.15149e+08 64.9661 57.5746 14 9 0 -5 0 0
4340 434 300.795 300.612 300.442 300.261 300.081 299.896 299.723 299.55 299.378 299.2 1.15716e+08 65.2829 57.8581 16 12 0 -4 0 0
4350 435 300.795 300.612 300.442 300.261 300.081 299.896 299.723 299.55 299.378 299.201 1.15823e+08 65.3533 57.9114 13 12 0 -1 0 0
4360 436 300.795 300.612 300.441 300.261 300.081 299.897 299.723 299.55 299.378 299.201 1.15883e+08 65.3918 57.9416 14 17 0 3 0 0
4370 437 300.796 300.612 300.441 300.261 300.081 299.897 299.723 299.55 299.378 299.201 1.16302e+08 65.6256 58.1509 11 7 0 -4 0 0
4380 438 300.796 300.612 300.441 300.261 300.081 299.897 299.724 299.55 299.378 299.201 1.15774e+08 65.3248 57.8868 12 11 0 -1 0 0
4390 439 300.796 300.612 300.441 300.261 300.081 299.897 299.724 299.55 299.378 299.202 1.15388e+08 65.1204 57.6938 17 13 0 -4 0 0
4400 440 300.795 300.613 300.44 300.261 300.08 299.896 299.724 299.55 299.379 299.202 1.15588e+08 65.2546 57.7938 12 9 0 -3 0 0
4410 441 300.795 300.613 300.44 300.262 300.08 299.897 299.724 299.549 299.379 299.202 1.15034e+08 64.9426 57.5171 15 10 0 -5 0 0
4420 442 300.796 300.613 300.44 300.261 300.08 299.896 299.724 299.549 299.38 299.202 1.14716e+08 64.7621 57.3579 19 7 0 -12 0 0
4430 443 300.795 300.613 300.44 300.261 300.081 299.896 299.724 299.549 299.38 299.202 1.14562e+08 64.6806 57.2812 11 13 0 2 0 0
4440 444 300.795 300.613 300.439 300.261 300.081 299.896 299.724 299.549 299.38 299.202 1.14077e+08 64.4173 57.0385 14 11 0 -3 0 0
4450 445 300.796 300.614 300.439 300.261 300.08 299.896 299.724 299.549 299.38 299.202 1.14695e+08 64.7617 57.3474 10 14 0 4 0 0
4460 446 300.796 300.614 300.439 300.261 300.08 299.895 299.724 299.549 299.38 299.202 1.14132e+08 64.4446 57.0658 5 7 0 2 0 0
4470 447 300.795 300.614 300.438 300.261 300.08 299.895 299.723 299.549 299.38 299.202 1.14846e+08 64.8569 57.4229 10 13 0 3 0 0
4480 448 300.795 300.615 300.438 300.261 300.079 299.895 299.723 299.549 299.38 299.203 1.14558e+08 64.7026 57.2791 10 11 0 1 0 0
4490 449 300.795 300.614 300.438 300.26 300.079 299.895 299.723 299.55 299.379 299.203 1.14168e+08 64.4842 57.0841 12 8 0 -4 0 0
4500 450 300.796 300.614 300.438 300.26 300.079 299.895 299.724 299.55 299.379 299.204 1.141e+08 64.4603 57.05 5 11 0 6 0 0
4510 451 300.795 300.614 300.438 300.26 300.079 299.895 299.723 299.55 299.378 299.204 1.13556e+08 64.1632 56.778 11 5 0 -6 0 0
4520 452 300.795 300.614 300.438 300.26 300.079 299.895 299.724 299.551 299.378 299.204 1.13535e+08 64.1485 56.7674 10 12 0 2 0 0
4530 453 300.796 300.614 300.438 300.26 300.079 299.895 299.724 299.551 299.378 299.204 1.13543e+08 64.1522 56.7714 9 9 0 0 0 0
4540 454 300.796 300.613 300.439 300.259 300.079 299.895 299.724 299.551 299.378 299.205 1.14127e+08 64.5039 57.0636 15 13 0 -2 0 0
4550 455 300.796 300.613 300.438 300.259 300.079 299.895 299.724 299.551 299.378 299.205 1.14465e+08 64.6932 57.2323 14 20 0 6 0 0
4560 456 300.796 300.613 300.438 300.259 300.079 299.895 299.723 299.552 299.378 299.205 1.14716e+08 64.8507 57.3578 13 8 0 -5 0 0
4570 457 300.796 300.613 300.438 300.259 300.08 299.896 299.723 299.551 299.378 299.205 1.14932e+08 64.9752 57.466 16 16 0 0 0 0
4580 458 300.796 300.613 300.437 300.259 300.08 299.896 299.722 299.552 299.378 299.205 1.15226e+08 65.1607 57.6129 14 15 0 1 0 0
4590 459 300.795 300.613 300.437 300.259 300.08 299.896 299.722 299.552 299.378 299.206 1.14868e+08 64.9682 57.4338 9 13 0 4 0 0
4600 460 300.795 300.613 300.438 300.258 300.08 299.896 299.722 299.551 299.378 299.206 1.15046e+08 65.0699 57.5231 11 14 0 3 0 0
4610 461 300.795 300.613 300.437 300.259 300.08 299.896 299.722 299.551 299.379 299.205 1.14913e+08 64.9989 57.4564 11 12 0 1 0 0
4620 462 300.795 300.613 300.437 300.258 300.08 299.896 299.721 299.55 299.379 299.206 1.14348e+08 64.6796 57.1742 11 10 0 -1 0 0
4630 463 300.795 300.613 300.437 300.258 300.08 299.896 299.721 299.55 299.379 299.207 1.14626e+08 64.8608 57.3128 9 13 0 4 0 0
4640 464 300.795 300.613 300.437 300.258 300.08 299.897 299.721 299.55 299.378 299.208 1.14466e+08 64.7586 57.2331 15 10 0 -5 0 0
4650 465 300.796 300.613 300.437 300.258 300.08 299.897 299.721 299.549 299.378 299.208 1.14284e+08 64.6491 57.142 14 23 0 9 0 0
4660 466 300.796 300.613 300.437 300.258 300.08 299.898 299.721 299.549 299.378 299.209 1.14393e+08 64.7211 57.1963 10 7 0 -3 0 0
4670 467 300.795 300.613 300.437 300.258 300.079 299.898 299.721 299.549 299.378 299.209 1.14631e+08 64.8778 57.3153 14 10 0 -4 0 0
4680 468 300.794 300.613 300.437 300.258 300.079 299.899 299.72 299.549 299.378 299.209 1.14716e+08 64.9407 57.3579 9 12 0 3 0 0
4690 469 300.794 300.613 300.436 300.258 300.079 299.899 299.72 299.549 299.378 299.209 1.15228e+08 65.2495 57.6142 11 12 0 1 0 0
4700 470 300.793 300.613 300.436 300.258 300.079 299.899 299.72 299.549 299.378 299.21 1.147e+08 64.9655 57.3501 11 11 0 0 0 0
4710 471 300.793 300.613 300.436 300.258 300.079 299.899 299.72 299.549 299.378 299.21 1.14814e+08 65.0429 57.4068 12 15 0 3 0 0
4720 472 300.793 300.613 300.436 300.259 300.079 299.899 299.72 299.549 299.378 299.21 1.14923e+08 65.1121 57.4616 12 19 0 7 0 0
4730 473 300.793 300.613 300.436 300.259 300.079 299.899 299.72 299.549 299.379 299.209 1.14713e+08 64.9963 57.3566 7 18 0 11 0 0
4740 474 300.793 300.613 300.436 300.259 300.079 299.9 299.72 299.549 299.379 299.209 1.14483e+08 64.8561 57.2414 13 12 0 -1 0 0
4750 475 300.793 300.612 300.436 300.258 300.079 299.9 299.72 299.548 299.379 299.209 1.14781e+08 65.0349 57.3907 15 14 0 -1 0 0
4760 476 300.794 300.612 300.436 300.258 300.08 299.9 299.72 299.548 299.379 299.209 1.1423e+08 64.7245 57.1152 15 16 0 1 0 0
4770 477 300.793 300.612 300.436 300.258 300.08 299.9 299.72 299.548 299.379 299.209 1.14388e+08 64.8082 57.1941 9 15 0 6 0 0
4780 478 300.793 300.612 300.435 300.259 300.079 299.9 299.72 299.548 299.379 299.21 1.14007e+08 64.6192 57.0034 13 11 0 -2 0 0
4790 479 300.792 300.612 300.436 300.259 300.079 299.901 299.72 299.549 299.379 299.21 1.13989e+08 64.6297 56.9946 14 11 0 -3 0 0
4800 480 300.792 300.612 300.435 300.258 300.079 299.901 299.721 299.549 299.379 299.21 1.14022e+08 64.6603 57.011 16 8 0 -8 0 0
4810 481 300.792 300.612 300.435 300.259 300.08 299.901 299.721 299.549 299.378 299.21 1.1429e+08 64.8025 57.1449 12 8 0 -4 0 0
4820 482 300.792 300.612 300.435 300.259 300.08 299.9 299.721 299.549 299.379 299.21 1.14226e+08 64.7725 57.113 18 5 0 -13 0 0
4830 483 300.792 300.612 300.435 300.259 300.079 299.901 299.72 299.549 299.379 299.209 1.14336e+08 64.839 57.1679 11 12 0 1 0 0
4840 484 300.791 300.612 300.434 300.259 300.08 299.901 299.721 299.549 299.379 299.209 1.14185e+08 64.7591 57.0926 8 13 0 5 0 0
4850 485 300.791 300.612 300.435 300.258 300.08 299.901 299.72 299.549 299.379 299.209 1.13537e+08 64.385 56.7686 7 7 0 0 0 0
4860 486 300.791 300.612 300.435 300.258 300.08 299.902 299.72 299.549 299.379 299.209 1.1347e+08 64.3604 56.7352 15 7 0 -8 0 0
4870 487 300.79 300.613 300.435 300.258 300.081 299.902 299.72 299.549 299.379 299.209 1.14028e+08 64.6713 57.0138 13 17 0 4 0 0
4880 488 300.79 300.613 300.435 300.258 300.081 299.902 299.72 299.549 299.379 299.208 1.14414e+08 64.8865 57.2071 15 11 0 -4 0 0
4890 489 300.79 300.613 300.435 300.257 300.081 299.902 299.72 299.549 299.379 299.208 1.14212e+08 64.7662 57.1059 16 12 0 -4 0 0
4900 490 300.79 300.613 300.435 300.257 300.08 299.902 299.72 299.549 299.379 299.208 1.14472e+08 64.9218 57.2358 17 23 0 6 0 0
4910 491 300.79 300.612 300.435 300.257 300.081 299.902 299.72 299.549 299.379 299.209 1.14615e+08 65.0179 57.3074 12 12 0 0 0 0
4920 492 300.79 300.612 300.435 300.257 300.081 299.902 299.72 299.549 299.379 299.208 1.146e+08 65.0079 57.3002 8 12 0 4 0 0
4930 493 300.79 300.612 300.435 300.257 300.081 299.903 299.72 299.549 299.379 299.208 1.14493e+08 64.9627 57.2465 12 12 0 0 0 0
4940 494 300.79 300.611 300.435 300.257 300.08 299.903 299.72 299.549 299.38 299.207 1.14577e+08 65.011 57.2886 13 10 0 -3 0 0
4950 495 300.789 300.611 300.435 300.257 300.08 299.903 299.72 299.55 299.38 299.208 1.14886e+08 65.2062 57.4428 13 16 0 3 0 0
4960 496 300.789 300.611 300.435 300.256 300.081 299.903 299.72 299.55 299.38 299.207 1.14971e+08 65.2676 57.4856 12 6 0 -6 0 0
4970 497 300.789 300.611 300.435 300.256 300.081 299.903 299.72 299.549 299.38 299.208 1.15222e+08 65.4219 57.6109 14 15 0 1 0 0
4980 498 300.789 300.612 300.434 300.256 300.081 299.903 299.721 299.549 299.38 299.208 1.15155e+08 65.3812 57.5776 13 16 0 3 0 0
4990 499 300.789 300.611 300.434 300.255 300.081 299.903 299.72 299.549 299.38 299.208 1.14207e+08 64.857 57.1036 8 10 0 2 0 0
5000 500 300.789 300.611 300.433 300.255 300.081 299.904 299.72 299.549 299.381 299.207 1.13595e+08 64.5028 56.7973 14 13 0 -1 0 0
5010 501 300.79 300.611 300.434 300.255 300.081 299.904 299.72 299.55 299.381 299.207 1.13134e+08 64.2423 56.5669 5 15 0 10 0 0
5020 502 300.79 300.61 300.434 300.255 300.081 299.903 299.721 299.549 299.381 299.207 1.1301e+08 64.1816 56.5051 13 9 0 -4 0 0
5030 503 300.79 300.61 300.434 300.255 300.082 299.903 299.721 299.549 299.381 299.207 1.13513e+08 64.4625 56.7563 9 13 0 4 0 0
5040 504 300.791 300.61 300.433 300.255 300.082 299.903 299.721 299.549 299.381 299.207 1.13325e+08 64.3661 56.6624 16 16 0 0 0 0
5050 505 300.791 300.61 300.433 300.255 300.083 299.903 299.722 299.549 299.382 299.207 1.13349e+08 64.3903 56.6745 11 13 0 2 0 0
5060 506 300.791 300.609 300.432 300.255 300.083 299.902 299.722 299.549 299.382 299.207 1.13464e+08 64.4763 56.7321 17 15 0 -2 0 0
5070 507 300.791 300.609 300.432 300.255 300.083 299.902 299.722 299.549 299.382 299.207 1.12998e+08 64.208 56.4992 15 16 0 1 0 0
5080 508 300.791 300.61 300.432 300.255 300.083 299.902 299.723 299.55 299.382 299.207 1.13519e+08 64.5065 56.7594 14 12 0 -2 0 0
5090 509 300.791 300.61 300.431 300.255 300.083 299.902 299.723 299.55 299.382 299.207 1.13401e+08 64.4465 56.7004 14 8 0 -6 0 0
5100 510 300.791 300.609 300.431 300.255 300.083 299.901 299.723 299.549 299.382 299.206 1.13749e+08 64.6364 56.8744 6 10 0 4 0 0
5110 511 300.791 300.609 300.43 300.255 300.083 299.901 299.724 299.549 299.382 299.206 1.13393e+08 64.4402 56.6966 9 13 0 4 0 0
5120 512 300.791 300.609 300.43 300.255 300.083 299.901 299.725 299.549 299.382 299.206 1.13188e+08 64.333 56.5939 14 8 0 -6 0 0
5130 513 300.791 300.609 300.43 300.256 300.082 299.901 299.725 299.549 299.382 299.207 1.13197e+08 64.3516 56.5983 10 17 0 7 0 0
5140 514 300.791 300.609 300.43 300.256 300.082 299.901 299.725 299.549 299.382 299.207 1.13407e+08 64.486 56.7033 5 12 0 7 0 0
5150 515 300.791 300.608 300.429 300.256 300.082 299.9 299.726 299.548 299.382 299.207 1.131e+08 64.328 56.5499 15 18 0 3 0 0
5160 516 300.79 300.608 300.43 300.256 300.081 299.9 299.726 299.549 299.382 299.208 1.1306e+08 64.3256 56.5302 14 15 0 1 0 0
5170 517 300.791 300.608 300.43 300.256 300.081 299.9 299.727 299.549 299.382 299.207 1.13043e+08 64.3038 56.5217 11 14 0 3 0 0
5180 518 300.79 300.608 300.43 300.256 300.081 299.9 299.727 299.549 299.382 299.207 1.13285e+08 64.4395 56.6427 20 19 0 -1 0 0
5190 519 300.79 300.608 300.43 300.256 300.08 299.901 299.727 299.549 299.382 299.207 1.13713e+08 64.6973 56.8563 13 10 0 -3 0 0
5200 520 300.79 300.608 300.431 300.256 300.08 299.901 299.727 299.549 299.382 299.207 1.13244e+08 64.4451 56.6219 5 13 0 8 0 0
5210 521 300.79 300.607 300.431 300.256 300.08 299.901 299.728 299.55 299.382 299.207 1.1346e+08 64.5727 56.7299 7 16 0 9 0 0
5220 522 300.789 300.608 300.431 300.256 300.08 299.901 299.727 299.55 299.382 299.207 1.13656e+08 64.6915 56.8279 14 20 0 6 0 0
5230 523 300.789 300.608 300.432 300.256 300.08 299.901 299.727 299.55 299.382 299.207 1.13346e+08 64.5148 56.673 12 9 0 -3 0 0
5240 524 300.789 300.608 300.432 300.256 300.08 299.901 299.727 299.551 299.382 299.207 1.13964e+08 64.8809 56.9818 10 5 0 -5 0 0
5250 525 300.788 300.607 300.432 300.255 300.08 299.901 299.727 299.551 299.382 299.207 1.14283e+08 65.0825 57.1413 13 10 0 -3 0 0
5260 526 300.788 300.607 300.432 300.255 300.079 299.902 299.726 299.551 299.383 299.207 1.14474e+08 65.221 57.2372 14 8 0 -6 0 0
5270 527 300.788 300.607 300.433 300.256 300.079 299.902 299.726 299.552 299.383 299.207 1.13891e+08 64.8901 56.9456 10 12 0 2 0 0
5280 528 300.788 300.607 300.433 300.256 300.08 299.902 299.726 299.551 299.384 299.207 1.14655e+08 65.3152 57.3277 12 9 0 -3 0 0
5290 529 300.788 300.607 300.433 300.256 300.079 299.902 299.726 299.552 299.384 299.207 1.14693e+08 65.3467 57.3464 14 14 0 0 0 0
5300 530 300.788 300.606 300.433 300.256 300.079 299.902 299.726 299.553 299.384 299.207 1.14503e+08 65.2489 57.2515 7 15 0 8 0 0
5310 531 300.788 300.606 300.433 300.256 300.079 299.902 299.726 299.553 299.384 299.207 1.13883e+08 64.9157 56.9413 10 13 0 3 0 0
5320 532 300.788 300.606 300.432 300.256 300.079 299.903 299.726 299.553 299.384 299.207 1.14e+08 64.9941 56.9998 16 14 0 -2 0 0
5330 533 300.787 300.606 300.432 300.256 300.079 299.903 299.726 299.554 299.384 299.207 1.13971e+08 64.9827 56.9856 15 12 0 -3 0 0
5340 534 300.788 300.606 300.432 300.256 300.079 299.904 299.726 299.554 299.384 299.207 1.14019e+08 65.0156 57.0094 11 17 0 6 0 0
5350 535 300.787 300.606 300.432 300.255 300.079 299.904 299.726 299.555 299.383 299.207 1.13602e+08 64.7878 56.8008 7 6 0 -1 0 0
5360 536 300.788 300.606 300.432 300.255 300.078 299.904 299.727 299.555 299.383 299.207 1.13331e+08 64.6218 56.6655 13 17 0 4 0 0
5370 537 300.788 300.606 300.431 300.255 300.079 299.904 299.727 299.555 299.383 299.207 1.13289e+08 64.6097 56.6443 6 16 0 10 0 0
5380 538 300.787 300.606 300.431 300.255 300.078 299.904 299.727 299.555 299.383 299.206 1.13163e+08 64.5463 56.5813 10 19 0 9 0 0
5390 539 300.787 300.606 300.431 300.255 300.078 299.905 299.728 299.555 299.383 299.207 1.1392e+08 64.9935 56.9598 14 6 0 -8 0 0
5400 540 300.787 300.606 300.431 300.255 300.078 299.905 299.728 299.555 299.383 299.206 1.13635e+08 64.8449 56.8177 17 17 0 0 0 0
5410 541 300.788 300.605 300.43 300.256 300.078 299.905 299.729 299.555 299.384 299.206 1.13077e+08 64.5273 56.5385 17 11 0 -6 0 0
5420 542 300.788 300.606 300.43 300.256 300.078 299.905 299.729 299.556 299.384 299.206 1.13085e+08 64.5376 56.5425 12 11 0 -1 0 0
5430 543 300.788 300.606 300.43 300.257 300.078 299.905 299.73 299.556 299.384 299.206 1.12704e+08 64.3168 56.3518 10 11 0 1 0 0
5440 544 300.787 300.606 300.43 300.256 300.079 299.905 299.73 299.556 299.384 299.206 1.1285e+08 64.4157 56.425 11 13 0 2 0 0
5450 545 300.788 300.606 300.43 300.256 300.079 299.905 299.73 299.556 299.384 299.206 1.12983e+08 64.4904 56.4916 13 14 0 1 0 0
5460 546 300.788 300.605 300.43 300.256 300.078 299.905 299.73 299.556 299.384 299.206 1.12915e+08 64.4616 56.4574 6 9 0 3 0 0
5470 547 300.787 300.605 300.43 300.255 300.078 299.905 299.73 299.556 299.384 299.206 1.13831e+08 65.0069 56.9154 7 8 0 1 0 0
5480 548 300.787 300.605 300.43 300.255 300.078 299.906 299.73 299.556 299.384 299.206 1.13562e+08 64.8592 56.7808 17 8 0 -9 0 0
5490 549 300.788 300.605 300.43 300.256 300.078 299.906 299.731 299.556 299.384 299.206 1.13532e+08 64.8311 56.7661 17 15 0 -2 0 0
5500 550 300.788 300.604 300.43 300.256 300.078 299.906 299.731 299.556 299.384 299.206 1.13787e+08 64.9809 56.8933 17 12 0 -5 0 0
5510 551 300.787 300.604 300.431 300.256 300.078 299.907 299.731 299.556 299.384 299.205 1.13527e+08 64.8281 56.7636 12 11 0 -1 0 0
5520 552 300.788 300.604 300.431 300.256 300.078 299.907 299.731 299.556 299.385 299.205 1.13639e+08 64.8852 56.8196 14 10 0 -4 0 0
